,temperature,wind,time
2016-01-23 14:00:00,-5.6,-10.8,4:51 AM
2016-01-23 15:00:00,-5.6,-8.2,5:51 AM
2016-01-23 16:00:00,-5.6,-11.3,6:51 AM
2016-01-23 17:00:00,-6.7,-12.1,7:51 AM
2016-01-23 18:00:00,-6.7,-11.0,8:51 AM
2016-01-23 19:00:00,-6.1,-10.3,9:51 AM
2016-01-23 20:00:00,-4.4,-7.7,10:51 AM
2016-01-23 21:00:00,-2.8,-6.9,11:51 AM
2016-01-23 22:00:00,-1.1,-5.7,12:51 PM
2016-01-23 23:00:00,0.0,-4.0,1:51 PM
2016-01-24 00:00:00,0.6,-1.1,2:51 PM
2016-01-24 01:00:00,1.7,-1.1,3:51 PM
2016-01-24 02:00:00,1.7,-11.1,4:51 PM
2016-01-24 03:00:00,1.7,0.1,5:51 PM
2016-01-24 04:00:00,0.6,-1.8,6:51 PM
2016-01-24 05:00:00,0.0,-1.8,7:51 PM
2016-01-24 06:00:00,0.0,-3.1,8:51 PM
2016-01-24 07:00:00,0.0,-3.1,9:51 PM
2016-01-24 08:00:00,0.0,-11.1,10:51 PM
2016-01-24 09:00:00,-0.6,-2.5,11:51 PM
2016-01-24 10:00:00,-0.6,-2.5,12:51 AM
2016-01-24 11:00:00,-0.6,-10.0,1:51 AM
2016-01-24 12:00:00,-1.1,-3.8,2:51 AM
2016-01-24 13:00:00,-1.1,-3.1,3:51 AM
2016-01-24 14:00:00,-1.1,-3.1,4:51 AM
2016-01-24 15:00:00,-1.7,-4.5,5:51 AM
2016-01-24 16:00:00,-1.7,-5.6,6:51 AM
2016-01-24 17:00:00,-1.7,-3.8,7:51 AM
2016-01-24 18:00:00,-0.6,-8.9,8:51 AM
2016-01-24 19:00:00,0.0,-8.3,9:51 AM
2016-01-24 20:00:00,1.7,0.1,10:51 AM
2016-01-24 21:00:00,1.7,-7.2,11:51 AM
2016-01-24 22:00:00,1.7,0.1,12:51 PM
2016-01-24 23:00:00,2.8,0.2,1:51 PM
2016-01-25 00:00:00,3.3,-6.7,2:51 PM
2016-01-25 01:00:00,2.8,0.7,3:51 PM
2016-01-25 02:00:00,2.2,0.7,4:51 PM
2016-01-25 03:00:00,1.7,-1.1,5:51 PM
2016-01-25 04:00:00,2.2,-0.5,6:51 PM
2016-01-25 05:00:00,2.2,-0.9,7:51 PM
2016-01-25 06:00:00,2.2,-6.7,8:51 PM
2016-01-25 07:00:00,2.2,0.7,9:51 PM
2016-01-25 08:00:00,3.3,2.0,10:51 PM
2016-01-25 09:00:00,3.9,1.5,11:51 PM
2016-01-25 10:00:00,4.4,-2.8,12:51 AM
2016-01-25 11:00:00,3.9,2.0,1:51 AM
2016-01-25 12:00:00,3.9,-3.3,2:51 AM
2016-01-25 13:00:00,3.9,2.6,3:51 AM
2016-01-25 14:00:00,3.9,1.5,4:51 AM
2016-01-25 15:00:00,4.4,3.2,5:51 AM
2016-01-25 16:00:00,3.9,1.1,6:51 AM
2016-01-25 17:00:00,5.0,3.3,7:51 AM
2016-01-25 18:00:00,5.0,2.8,8:51 AM
2016-01-25 19:00:00,5.6,2.5,9:51 AM
2016-01-25 20:00:00,6.1,3.2,10:51 AM
2016-01-25 21:00:00,5.6,2.5,11:51 AM
2016-01-25 22:00:00,6.7,4.5,12:51 PM
2016-01-25 23:00:00,7.2,5.1,1:51 PM
2016-01-26 00:00:00,8.3,-1.1,2:51 PM
2016-01-26 01:00:00,8.9,-1.1,3:51 PM
2016-01-26 02:00:00,8.3,-1.1,4:51 PM
2016-01-26 03:00:00,8.3,-1.1,5:51 PM
2016-01-26 04:00:00,7.8,6.2,6:51 PM
2016-01-26 05:00:00,8.3,-1.1,7:51 PM
2016-01-26 06:00:00,8.3,-1.1,8:51 PM
2016-01-26 07:00:00,8.3,-1.1,9:51 PM
2016-01-26 08:00:00,8.3,-1.1,10:51 PM
2016-01-26 09:00:00,8.3,-1.1,11:51 PM
2016-01-26 10:00:00,7.8,6.6,12:51 AM
2016-01-26 11:00:00,7.8,-1.1,1:51 AM
2016-01-26 12:00:00,7.2,5.5,2:51 AM
2016-01-26 13:00:00,7.2,5.9,3:51 AM
2016-01-26 14:00:00,6.7,5.3,4:51 AM
2016-01-26 15:00:00,6.1,-1.7,5:51 AM
2016-01-26 16:00:00,6.1,4.2,6:51 AM
2016-01-26 17:00:00,5.6,2.3,7:51 AM
2016-01-26 18:00:00,5.0,3.3,8:51 AM
2016-01-26 19:00:00,4.4,0.8,9:51 AM
2016-01-26 20:00:00,5.0,1.3,10:51 AM
2016-01-26 21:00:00,6.1,3.2,11:51 AM
2016-01-26 22:00:00,6.7,3.6,12:51 PM
2016-01-26 23:00:00,6.7,3.9,1:51 PM
2016-01-27 00:00:00,6.7,4.9,2:51 PM
2016-01-27 01:00:00,6.7,3.4,3:51 PM
2016-01-27 02:00:00,5.6,2.3,4:51 PM
2016-01-27 03:00:00,5.0,3.3,5:51 PM
2016-01-27 04:00:00,5.0,2.1,6:51 PM
2016-01-27 05:00:00,3.9,-6.7,7:51 PM
2016-01-27 06:00:00,2.8,1.4,8:51 PM
2016-01-27 07:00:00,2.8,0.2,9:51 PM
2016-01-27 08:00:00,1.7,-1.5,10:51 PM
2016-01-27 09:00:00,1.7,-0.5,11:51 PM
2016-01-27 10:00:00,1.1,-7.2,12:51 AM
2016-01-27 11:00:00,1.1,-0.6,1:51 AM
2016-01-27 12:00:00,0.6,-1.1,2:51 AM
2016-01-27 13:00:00,0.6,-8.3,3:51 AM
2016-01-27 14:00:00,0.6,-2.4,4:51 AM
2016-01-27 15:00:00,1.1,-8.9,5:51 AM
2016-01-27 16:00:00,1.1,-0.6,6:51 AM
2016-01-27 17:00:00,0.6,-5.0,7:51 AM
2016-01-27 18:00:00,2.2,-5.0,8:51 AM
2016-01-27 19:00:00,2.2,0.7,9:51 AM
2016-01-27 20:00:00,3.9,0.4,10:51 AM
2016-01-27 21:00:00,4.4,1.7,11:51 AM
2016-01-27 22:00:00,5.0,1.5,12:51 PM
2016-01-27 23:00:00,5.0,0.8,1:51 PM
2016-01-28 00:00:00,5.6,2.0,2:51 PM
2016-01-28 01:00:00,5.0,-7.2,3:51 PM
2016-01-28 02:00:00,4.4,2.1,4:51 PM
2016-01-28 03:00:00,4.4,2.6,5:51 PM
2016-01-28 04:00:00,5.0,2.8,6:51 PM
2016-01-28 05:00:00,4.4,3.2,7:51 PM
2016-01-28 06:00:00,4.4,2.6,8:51 PM
2016-01-28 07:00:00,3.9,-6.1,9:51 PM
2016-01-28 08:00:00,3.9,2.6,10:51 PM
2016-01-28 09:00:00,4.4,3.2,11:51 PM
2016-01-28 10:00:00,3.9,2.0,12:51 AM
2016-01-28 11:00:00,3.3,2.0,1:51 AM
2016-01-28 12:00:00,3.3,-5.6,2:51 AM
2016-01-28 13:00:00,2.8,-5.6,3:51 AM
2016-01-28 14:00:00,2.8,-0.2,4:51 AM
2016-01-28 15:00:00,2.8,0.7,5:51 AM
2016-01-28 16:00:00,1.7,-0.5,6:51 AM
2016-01-28 17:00:00,1.7,-1.5,7:51 AM
2016-01-28 18:00:00,2.8,0.2,8:51 AM
2016-01-28 19:00:00,3.3,1.3,9:51 AM
2016-01-28 20:00:00,3.3,-0.3,10:51 AM
2016-01-28 21:00:00,4.4,0.5,11:51 AM
2016-01-28 22:00:00,4.4,1.7,12:51 PM
2016-01-28 23:00:00,4.4,0.8,1:51 PM
2016-01-29 00:00:00,4.4,2.6,2:51 PM
2016-01-29 01:00:00,4.4,0.5,3:51 PM
2016-01-29 02:00:00,3.9,-0.6,4:51 PM
2016-01-29 03:00:00,3.3,-1.3,5:51 PM
2016-01-29 04:00:00,2.2,-1.3,6:51 PM
2016-01-29 05:00:00,1.7,-2.6,7:51 PM
2016-01-29 06:00:00,1.1,-3.9,8:51 PM
2016-01-29 07:00:00,0.6,-3.9,9:51 PM
2016-01-29 08:00:00,0.0,-4.0,10:51 PM
2016-01-29 09:00:00,-0.6,-5.1,11:51 PM
2016-01-29 10:00:00,-1.7,-7.1,12:51 AM
2016-01-29 11:00:00,-2.2,-6.2,1:51 AM
2016-01-29 12:00:00,-2.2,-5.1,2:51 AM
2016-01-29 13:00:00,-2.2,-7.7,3:51 AM
2016-01-29 14:00:00,-2.2,-6.7,4:51 AM
2016-01-29 15:00:00,-2.2,-5.7,5:51 AM
2016-01-29 16:00:00,-2.2,-8.9,6:51 AM
2016-01-29 17:00:00,-1.7,-5.1,7:51 AM
2016-01-29 18:00:00,-1.1,-4.9,8:51 AM
2016-01-29 19:00:00,-0.6,-2.5,9:51 AM
2016-01-29 20:00:00,0.6,-1.1,10:51 AM
2016-01-29 21:00:00,1.7,-0.5,11:51 AM
2016-01-29 22:00:00,2.2,-0.5,12:51 PM
2016-01-29 23:00:00,2.8,0.7,1:51 PM
2016-01-30 00:00:00,3.9,1.5,2:51 PM
2016-01-30 01:00:00,3.9,1.1,3:51 PM
2016-01-30 02:00:00,3.3,1.3,4:51 PM
2016-01-30 03:00:00,3.9,2.6,5:51 PM
2016-01-30 04:00:00,3.9,-0.3,6:51 PM
2016-01-30 05:00:00,3.9,-0.3,7:51 PM
2016-01-30 06:00:00,3.9,0.2,8:51 PM
2016-01-30 07:00:00,3.3,0.0,9:51 PM
2016-01-30 08:00:00,3.3,-0.6,10:51 PM
2016-01-30 09:00:00,2.8,-1.5,11:51 PM
2016-01-30 10:00:00,2.8,0.7,12:51 AM
2016-01-30 11:00:00,2.8,0.7,1:51 AM
2016-01-30 12:00:00,2.8,0.2,2:51 AM
2016-01-30 13:00:00,2.8,0.2,3:51 AM
2016-01-30 14:00:00,3.3,-0.3,4:51 AM
2016-01-30 15:00:00,3.3,0.4,5:51 AM
2016-01-30 16:00:00,3.9,1.5,6:51 AM
2016-01-30 17:00:00,3.3,0.0,7:51 AM
2016-01-30 18:00:00,4.4,1.4,8:51 AM
2016-01-30 19:00:00,5.0,2.8,9:51 AM
2016-01-30 20:00:00,7.2,4.8,10:51 AM
2016-01-30 21:00:00,8.9,-3.9,11:51 AM
2016-01-30 22:00:00,11.1,-3.9,12:51 PM
2016-01-30 23:00:00,11.7,-3.9,1:51 PM
2016-01-31 00:00:00,12.8,-3.3,2:51 PM
2016-01-31 01:00:00,12.8,-2.8,3:51 PM
2016-01-31 02:00:00,9.4,-0.6,4:51 PM
2016-01-31 03:00:00,8.3,1.1,5:51 PM
2016-01-31 04:00:00,7.8,6.2,6:51 PM
2016-01-31 05:00:00,8.9,2.8,7:51 PM
2016-01-31 06:00:00,11.1,1.1,8:51 PM
2016-01-31 07:00:00,12.2,1.7,9:51 PM
2016-01-31 08:00:00,10.6,1.7,10:51 PM
2016-01-31 09:00:00,10.6,2.2,11:51 PM
2016-01-31 10:00:00,10.0,2.2,12:51 AM
2016-01-31 11:00:00,10.0,1.7,1:51 AM
2016-01-31 12:00:00,10.0,2.2,2:51 AM
2016-01-31 13:00:00,10.0,1.7,3:51 AM
2016-01-31 14:00:00,10.0,2.2,4:51 AM
2016-01-31 15:00:00,10.0,2.2,5:51 AM
2016-01-31 16:00:00,9.4,2.2,6:51 AM
2016-01-31 17:00:00,10.0,2.2,7:51 AM
2016-01-31 18:00:00,10.6,2.2,8:51 AM
2016-01-31 19:00:00,11.1,2.8,9:51 AM
2016-01-31 20:00:00,12.8,2.8,10:51 AM
2016-01-31 21:00:00,13.9,3.3,11:51 AM
2016-01-31 22:00:00,15.0,3.9,12:51 PM
2016-01-31 23:00:00,14.4,3.9,1:51 PM
2016-02-01 00:00:00,13.3,2.8,2:51 PM
2016-02-01 01:00:00,11.7,1.1,3:51 PM
2016-02-01 02:00:00,11.1,0.0,4:51 PM
2016-02-01 03:00:00,11.1,-1.1,5:51 PM
2016-02-01 04:00:00,10.6,-2.2,6:51 PM
2016-02-01 05:00:00,10.0,-2.2,7:51 PM
2016-02-01 06:00:00,8.9,-4.4,8:51 PM
2016-02-01 07:00:00,8.3,-4.4,9:51 PM
2016-02-01 08:00:00,7.8,6.2,10:51 PM
2016-02-01 09:00:00,6.7,4.9,11:51 PM
2016-02-01 10:00:00,6.1,3.4,12:51 AM
2016-02-01 11:00:00,5.6,3.2,1:51 AM
2016-02-01 12:00:00,5.0,2.5,2:51 AM
2016-02-01 13:00:00,4.4,-5.0,3:51 AM
2016-02-01 14:00:00,3.9,2.6,4:51 AM
2016-02-01 15:00:00,3.9,-5.0,5:51 AM
2016-02-01 16:00:00,3.9,2.0,6:51 AM
2016-02-01 17:00:00,3.9,2.0,7:51 AM
2016-02-01 18:00:00,4.4,2.6,8:51 AM
2016-02-01 19:00:00,6.1,-3.3,9:51 AM
2016-02-01 20:00:00,7.8,5.8,10:51 AM
2016-02-01 21:00:00,8.9,-4.4,11:51 AM
2016-02-01 22:00:00,8.9,-5.0,12:51 PM
2016-02-01 23:00:00,9.4,-4.4,1:51 PM
2016-02-02 00:00:00,9.4,-5.0,2:51 PM
2016-02-02 01:00:00,9.4,-5.0,3:51 PM
2016-02-02 02:00:00,8.9,-5.6,4:51 PM
2016-02-02 03:00:00,7.8,-4.4,5:51 PM
2016-02-02 04:00:00,7.2,5.5,6:51 PM
2016-02-02 05:00:00,7.2,5.9,7:51 PM
2016-02-02 06:00:00,6.7,-2.2,8:51 PM
2016-02-02 07:00:00,6.1,-2.2,10:02 PM
2016-02-02 08:00:00,6.1,-2.2,11:51 PM
2016-02-02 09:00:00,5.6,-1.7,12:51 AM
2016-02-02 10:00:00,6.7,4.9,1:51 AM
2016-02-02 11:00:00,6.1,3.8,2:51 AM
2016-02-02 12:00:00,6.7,1.7,3:51 AM
2016-02-02 13:00:00,7.2,4.8,4:51 AM
2016-02-02 14:00:00,7.8,6.6,5:51 AM
2016-02-02 15:00:00,8.9,3.9,6:51 AM
2016-02-02 16:00:00,8.9,3.9,7:21 AM
2016-02-02 17:00:00,10.0,6.1,8:51 AM
2016-02-02 18:00:00,10.0,6.7,9:33 AM
2016-02-02 19:00:00,10.6,7.2,10:01 AM
2016-02-02 20:00:00,12.2,8.3,11:06 AM
2016-02-02 21:00:00,11.7,8.9,12:18 PM
2016-02-02 22:00:00,12.2,10.0,1:28 PM
2016-02-02 23:00:00,13.3,11.1,2:28 PM
2016-02-03 00:00:00,13.9,11.7,3:08 PM
2016-02-03 01:00:00,13.3,11.7,4:43 PM
2016-02-03 02:00:00,13.3,11.7,5:08 PM
2016-02-03 03:00:00,12.8,11.7,6:51 PM
2016-02-03 04:00:00,12.8,11.7,7:18 PM
2016-02-03 05:00:00,14.4,12.2,8:51 PM
2016-02-03 06:00:00,13.9,11.1,9:51 PM
2016-02-03 07:00:00,14.4,11.7,10:51 PM
2016-02-03 08:00:00,14.4,11.7,11:51 PM
2016-02-03 09:00:00,14.4,11.7,12:27 AM
2016-02-03 10:00:00,14.4,11.7,1:51 AM
2016-02-03 11:00:00,14.4,11.7,2:43 AM
2016-02-03 12:00:00,14.4,12.2,3:51 AM
2016-02-03 13:00:00,14.4,12.2,4:31 AM
2016-02-03 14:00:00,13.9,12.8,5:51 AM
2016-02-03 15:00:00,13.3,12.2,6:27 AM
2016-02-03 16:00:00,13.3,11.7,7:22 AM
2016-02-03 17:00:00,11.1,6.1,8:00 AM
2016-02-03 18:00:00,11.1,2.2,9:51 AM
2016-02-03 19:00:00,11.1,1.1,10:51 AM
2016-02-03 20:00:00,11.7,1.1,11:51 AM
2016-02-03 21:00:00,11.1,0.6,12:51 PM
2016-02-03 22:00:00,10.6,-0.6,1:51 PM
2016-02-03 23:00:00,10.6,0.0,2:51 PM
2016-02-04 00:00:00,10.6,-0.6,3:51 PM
2016-02-04 01:00:00,10.0,-1.7,4:51 PM
2016-02-04 02:00:00,10.0,-2.2,5:51 PM
2016-02-04 03:00:00,9.4,-2.2,6:51 PM
2016-02-04 04:00:00,9.4,-2.2,7:51 PM
2016-02-04 05:00:00,8.3,-1.1,8:51 PM
2016-02-04 06:00:00,7.8,5.2,9:51 PM
2016-02-04 07:00:00,6.7,3.4,10:51 PM
2016-02-04 08:00:00,6.7,3.2,11:51 PM
2016-02-04 09:00:00,5.0,2.8,12:51 AM
2016-02-04 10:00:00,4.4,0.1,1:51 AM
2016-02-04 11:00:00,2.8,-0.9,2:51 AM
2016-02-04 12:00:00,1.7,-1.9,3:40 AM
2016-02-04 13:00:00,1.1,-3.0,4:17 AM
2016-02-04 14:00:00,0.6,-1.8,5:35 AM
2016-02-04 15:00:00,0.0,-4.7,6:51 AM
2016-02-04 16:00:00,0.0,-5.5,7:51 AM
2016-02-04 17:00:00,0.0,-5.3,8:00 AM
2016-02-04 18:00:00,-0.6,-5.4,9:01 AM
2016-02-04 19:00:00,0.0,-3.6,10:17 AM
2016-02-04 20:00:00,0.0,-3.1,11:25 AM
2016-02-04 21:00:00,0.0,-3.1,12:05 PM
2016-02-04 22:00:00,2.8,0.2,1:51 PM
2016-02-04 23:00:00,3.9,0.2,2:51 PM
2016-02-05 00:00:00,3.9,0.2,3:51 PM
2016-02-05 01:00:00,3.3,1.3,4:51 PM
2016-02-05 02:00:00,2.8,-1.7,5:51 PM
2016-02-05 03:00:00,2.2,0.0,6:51 PM
2016-02-05 04:00:00,1.7,-1.9,7:51 PM
2016-02-05 05:00:00,1.1,-3.6,8:51 PM
2016-02-05 06:00:00,0.6,-2.8,9:51 PM
2016-02-05 07:00:00,0.6,-1.8,10:51 PM
2016-02-05 08:00:00,0.0,-4.4,11:51 PM
2016-02-05 09:00:00,0.0,-4.7,12:51 AM
2016-02-05 10:00:00,-0.6,-8.9,1:51 AM
2016-02-05 11:00:00,-0.6,-2.5,2:51 AM
2016-02-05 12:00:00,-0.6,-2.5,3:51 AM
2016-02-05 13:00:00,-0.6,-3.8,4:51 AM
2016-02-05 14:00:00,-0.6,-2.5,5:51 AM
2016-02-05 15:00:00,-0.6,-2.5,6:51 AM
2016-02-05 16:00:00,-0.6,-3.2,7:51 AM
2016-02-05 17:00:00,0.6,-2.8,8:51 AM
2016-02-05 18:00:00,1.1,-2.6,9:51 AM
2016-02-05 19:00:00,2.8,-6.7,10:51 AM
2016-02-05 20:00:00,3.3,0.8,11:51 AM
2016-02-05 21:00:00,3.9,1.5,12:51 PM
2016-02-05 22:00:00,3.3,0.8,1:51 PM
2016-02-05 23:00:00,3.9,0.4,2:51 PM
2016-02-06 00:00:00,4.4,2.6,3:51 PM
2016-02-06 01:00:00,3.3,-7.2,4:51 PM
2016-02-06 02:00:00,3.9,1.5,5:51 PM
2016-02-06 03:00:00,3.9,1.1,6:51 PM
2016-02-06 04:00:00,3.9,0.8,7:51 PM
2016-02-06 05:00:00,3.3,2.0,8:51 PM
2016-02-06 06:00:00,3.3,0.4,9:51 PM
2016-02-06 07:00:00,2.8,-0.2,10:51 PM
2016-02-06 08:00:00,2.8,-1.2,11:51 PM
2016-02-06 09:00:00,2.2,0.7,12:51 AM
2016-02-06 10:00:00,2.2,0.0,1:51 AM
2016-02-06 11:00:00,2.2,-6.1,2:51 AM
2016-02-06 12:00:00,1.7,-1.5,3:51 AM
2016-02-06 13:00:00,1.7,0.1,4:51 AM
2016-02-06 14:00:00,1.1,-6.7,5:51 AM
2016-02-06 15:00:00,1.7,-0.5,6:51 AM
2016-02-06 16:00:00,1.7,-6.1,7:51 AM
2016-02-06 17:00:00,2.8,-6.7,8:51 AM
2016-02-06 18:00:00,3.9,-6.7,9:51 AM
2016-02-06 19:00:00,5.0,3.9,10:51 AM
2016-02-06 20:00:00,5.6,-6.7,11:51 AM
2016-02-06 21:00:00,7.2,6.4,12:51 PM
2016-02-06 22:00:00,8.3,-6.1,1:51 PM
2016-02-06 23:00:00,7.8,6.2,2:51 PM
2016-02-07 00:00:00,7.2,5.1,3:51 PM
2016-02-07 01:00:00,6.1,4.2,4:51 PM
2016-02-07 02:00:00,5.6,2.8,5:51 PM
2016-02-07 03:00:00,5.0,2.1,6:51 PM
2016-02-07 04:00:00,4.4,1.1,7:51 PM
2016-02-07 05:00:00,3.9,0.4,8:51 PM
2016-02-07 06:00:00,3.9,2.0,9:51 PM
2016-02-07 07:00:00,4.4,0.1,10:51 PM
2016-02-07 08:00:00,3.9,-0.8,11:51 PM
2016-02-07 09:00:00,3.9,-0.8,12:51 AM
2016-02-07 10:00:00,3.3,-1.3,1:51 AM
2016-02-07 11:00:00,3.3,-1.1,2:51 AM
2016-02-07 12:00:00,3.3,-1.7,3:51 AM
2016-02-07 13:00:00,3.3,-1.5,4:24 AM
2016-02-07 14:00:00,3.3,-0.9,5:51 AM
2016-02-07 15:00:00,3.3,-0.3,6:03 AM
2016-02-07 16:00:00,3.3,-1.3,7:51 AM
2016-02-07 17:00:00,2.8,-0.9,8:31 AM
2016-02-07 18:00:00,2.0,-2.5,9:46 AM
2016-02-07 19:00:00,0.0,-6.0,10:00 AM
2016-02-07 20:00:00,0.0,-4.0,11:42 AM
2016-02-07 21:00:00,-0.6,-5.1,12:06 PM
2016-02-07 22:00:00,0.6,-4.2,1:51 PM
2016-02-07 23:00:00,0.6,-4.5,2:51 PM
2016-02-08 00:00:00,0.0,-4.4,3:51 PM
2016-02-08 01:00:00,0.0,-3.6,4:51 PM
2016-02-08 02:00:00,0.0,-4.0,5:33 PM
2016-02-08 03:00:00,-0.6,-5.1,6:51 PM
2016-02-08 04:00:00,-1.1,-4.4,7:51 PM
2016-02-08 05:00:00,-1.7,-5.1,8:51 PM
2016-02-08 06:00:00,-2.2,-5.7,9:51 PM
2016-02-08 07:00:00,-2.0,-6.0,10:46 PM
2016-02-08 08:00:00,-2.2,-5.7,11:12 PM
2016-02-08 09:00:00,-2.2,-7.1,12:51 AM
2016-02-08 10:00:00,-2.2,-6.7,1:51 AM
2016-02-08 11:00:00,-2.2,-6.2,2:51 AM
2016-02-08 12:00:00,-2.2,-5.1,3:51 AM
2016-02-08 13:00:00,-2.8,-7.4,4:51 AM
2016-02-08 14:00:00,-2.8,-6.4,5:51 AM
2016-02-08 15:00:00,-2.2,-6.2,6:51 AM
2016-02-08 16:00:00,-2.2,-4.3,7:51 AM
2016-02-08 17:00:00,-2.2,-6.2,8:51 AM
2016-02-08 18:00:00,-1.7,-6.1,9:51 AM
2016-02-08 19:00:00,-1.7,-4.5,10:07 AM
2016-02-08 20:00:00,-0.6,-4.7,11:15 AM
2016-02-08 21:00:00,1.1,-5.6,12:51 PM
2016-02-08 22:00:00,1.1,-0.6,1:51 PM
2016-02-08 23:00:00,1.7,-5.6,2:51 PM
2016-02-09 00:00:00,2.2,-5.6,3:20 PM
2016-02-09 01:00:00,1.7,0.1,4:51 PM
2016-02-09 02:00:00,0.6,-1.8,5:51 PM
2016-02-09 03:00:00,1.1,-0.6,6:51 PM
2016-02-09 04:00:00,1.1,-4.4,7:51 PM
2016-02-09 05:00:00,1.7,-4.4,8:09 PM
2016-02-09 06:00:00,1.1,-3.9,9:51 PM
2016-02-09 07:00:00,1.1,-3.3,10:51 PM
2016-02-09 08:00:00,1.1,-3.3,11:51 PM
2016-02-09 09:00:00,0.6,-3.3,12:51 AM
2016-02-09 10:00:00,0.6,-1.8,1:24 AM
2016-02-09 11:00:00,0.6,-2.2,2:06 AM
2016-02-09 12:00:00,0.6,-1.1,3:12 AM
2016-02-09 13:00:00,0.6,-2.4,4:30 AM
2016-02-09 14:00:00,0.6,-2.8,5:25 AM
2016-02-09 15:00:00,0.6,-1.1,6:15 AM
2016-02-09 16:00:00,0.6,-1.1,7:19 AM
2016-02-09 17:00:00,0.6,-1.1,8:07 AM
2016-02-09 18:00:00,1.1,-2.2,9:07 AM
2016-02-09 19:00:00,1.7,-2.3,10:51 AM
2016-02-09 20:00:00,3.0,0.0,11:48 AM
2016-02-09 21:00:00,3.3,-5.6,12:51 PM
2016-02-09 22:00:00,3.3,0.0,1:51 PM
2016-02-09 23:00:00,3.3,-0.6,2:51 PM
2016-02-10 00:00:00,3.3,-7.8,3:51 PM
2016-02-10 01:00:00,2.8,-7.8,4:51 PM
2016-02-10 02:00:00,2.2,-1.3,5:51 PM
2016-02-10 03:00:00,1.1,-3.0,6:51 PM
2016-02-10 04:00:00,0.6,-1.8,7:51 PM
2016-02-10 05:00:00,0.0,-1.8,8:51 PM
2016-02-10 06:00:00,0.0,-1.8,9:51 PM
2016-02-10 07:00:00,-0.6,-4.3,10:51 PM
2016-02-10 08:00:00,-0.6,-5.1,11:51 PM
2016-02-10 09:00:00,-1.1,-4.4,12:51 AM
2016-02-10 10:00:00,-2.2,-8.0,1:51 AM
2016-02-10 11:00:00,-2.8,-8.8,2:00 AM
2016-02-10 12:00:00,-3.3,-9.1,3:51 AM
2016-02-10 13:00:00,-3.9,-17.8,4:51 AM
2016-02-10 14:00:00,-4.4,-9.8,5:51 AM
2016-02-10 15:00:00,-5.0,-10.1,6:51 AM
2016-02-10 16:00:00,-5.0,-10.5,7:51 AM
2016-02-10 17:00:00,-5.0,-11.9,8:51 AM
2016-02-10 18:00:00,-4.4,-11.4,9:51 AM
2016-02-10 19:00:00,-4.4,-11.1,10:51 AM
2016-02-10 20:00:00,-3.3,-7.5,11:51 AM
2016-02-10 21:00:00,-4.4,-9.3,12:51 PM
2016-02-10 22:00:00,-3.9,-9.9,1:51 PM
2016-02-10 23:00:00,-4.4,-9.8,2:51 PM
2016-02-11 00:00:00,-4.4,-10.2,3:51 PM
2016-02-11 01:00:00,-5.0,-19.4,4:51 PM
2016-02-11 02:00:00,-5.0,-10.1,5:51 PM
2016-02-11 03:00:00,-5.6,-12.0,6:51 PM
2016-02-11 04:00:00,-6.1,-21.1,7:51 PM
2016-02-11 05:00:00,-6.7,-14.1,8:51 PM
2016-02-11 06:00:00,-6.7,-12.1,9:51 PM
2016-02-11 07:00:00,-7.2,-13.2,10:51 PM
2016-02-11 08:00:00,-7.8,-14.4,11:51 PM
2016-02-11 09:00:00,-7.8,-14.8,12:51 AM
2016-02-11 10:00:00,-7.8,-13.0,1:51 AM
2016-02-11 11:00:00,-8.3,-14.1,2:51 AM
2016-02-11 12:00:00,-8.3,-14.1,3:51 AM
2016-02-11 13:00:00,-8.9,-14.8,4:51 AM
2016-02-11 14:00:00,-8.9,-15.3,5:51 AM
2016-02-11 15:00:00,-8.9,-15.3,6:51 AM
2016-02-11 16:00:00,-8.9,-14.3,7:51 AM
2016-02-11 17:00:00,-8.3,-12.2,8:51 AM
2016-02-11 18:00:00,-7.2,-10.9,9:51 AM
2016-02-11 19:00:00,-5.6,-10.3,10:51 AM
2016-02-11 20:00:00,-3.9,-8.3,11:51 AM
2016-02-11 21:00:00,-3.9,-7.7,12:51 PM
2016-02-11 22:00:00,-3.9,-7.7,1:51 PM
2016-02-11 23:00:00,-3.3,-6.4,2:51 PM
2016-02-12 00:00:00,-3.3,-7.0,3:51 PM
2016-02-12 01:00:00,-3.9,-8.7,4:51 PM
2016-02-12 02:00:00,-4.4,-8.9,5:51 PM
2016-02-12 03:00:00,-4.4,-7.7,6:51 PM
2016-02-12 04:00:00,-5.0,-9.6,7:51 PM
2016-02-12 05:00:00,-5.0,-7.5,8:51 PM
2016-02-12 06:00:00,-5.0,-10.1,9:51 PM
2016-02-12 07:00:00,-5.6,-10.3,10:51 PM
2016-02-12 08:00:00,-5.0,-13.9,11:51 PM
2016-02-12 09:00:00,-5.6,-9.1,12:51 AM
2016-02-12 10:00:00,-6.1,-9.6,1:51 AM
2016-02-12 11:00:00,-6.1,-10.9,2:51 AM
2016-02-12 12:00:00,-6.1,-9.6,3:51 AM
2016-02-12 13:00:00,-6.1,-11.4,4:51 AM
2016-02-12 14:00:00,-6.1,-11.4,5:51 AM
2016-02-12 15:00:00,-6.1,-11.9,6:51 AM
2016-02-12 16:00:00,-6.1,-13.6,7:51 AM
2016-02-12 17:00:00,-6.1,-13.6,8:51 AM
